S1	   43     33     37     28     41     39     39     38     35     42     32     41     33     45     47     32     38     43     37     37     33     44     29     36     39     42     29     30     31     31     39     40     30     37     40     44     29     43     41     33     39     29     42     39     30     80     34     30     42     45     35     45     38     34     41     33     43     42     34     30     28     31     44     44  
S2	   35     33     35     27     31     29     20     22     39     36     35     36     36     43     30     36     35     31     40     34     29     25     37     27     26     24     36     37     38     34     41     33     30     31     35     29     36     36     45     24     30     27     33     33     43     33     32     26     34     34     34     86     36     34     33     31     34     39     34     36     36     30     41     33  
S3	   26     27     28     34     40     44     35     31     31     31     29     32     31     30     32     28     37     44     32     36     33     30     28     30     23     27     24     30     42     30     28     32     33     31     39     36     42     56     33     24     34     45     36     46     32     46     39     32     33     33     27     35     40     29     34     38     23     32     38     35     28     39     31     24  
S4	   39     28     45     38     31     36     54    141     38     43     40     32     48     34     38     32     46     36     51     48     38     40     43     49     43     33     45     39     39     37     47     38     29     42     47     39     34     37     51     47     56     47     36     29     49     38     33     31     46     49     38     50     35     39     44     42     49     48     42     41     47     43     41     42  
S5	   30     33     35     39     37     32     39     26     41     34     35     39     29     37     43     42     28     31     51     27     36     36     31     31     35     40     26     41     43     28     33     36     46     38     34     37     33     29     33     30     42     42     42     39     31     28     35     45     31     28     36     37     20     36     40     30     38     44     79     33     30     40     39     37  
S6	   51     41     39     46     43     27     30     47     38     33     35     27     43     33     48     44     26     39     46     38     30     33     36     34     42     47     37     38     41     35     37     36     38     42     41     37     23     33     26     41     35     43     42     41     33     42     38     30     43     26     40     29     52     31     34     36    142     44     45     44     47     37     46     39  
S7	   42     31     34     58     30     38     37     33     41     38     30     27     29     37     34     29     26     26     41     38     36     38     43     41     27     44     31     39     40     34     39     31     34     40     24     29     32     37     35     31     33     33     32     27     16     34     23     29     32     34     35     24     31     39     20     32     28     26     39     28     35     40     38     42  
S8	   47     37     40     31     36     40     27     38     33     28     42     31     32     41     30     32     35     21     25     30     26     33     29     36     30     26     33     42     43     30     34     39     32     33     33     36     40     42     35     40     36     37     31     33     30     39     46     39     43     39     33     47     37     28     29     21     41     36     40     40     33     35     29     36  
